Calendar Year Employed,Employment Type,Job Title,Division Name,Regular Pay,Overtime Pay,Lump-Sum Pay,Assignment and  Incentive Pay,Skill Pay,Outside Employer Pay,Other Pay,Retirement Contribution,City Paid Deferred Compensation,Health Benefits Average,Cash-in-Lieu of Medical Benefits,Total
2013,Permanent,Trades Intern,Facilities Services,$3432.46,$0.00,$0.00,$0.00,$0.00,$0.00,$34.32,$624.67,,,,$4091.45
2013,Permanent,Water Resources Protection Spc,Water Resources-Wastewater,$5653.84,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1028.94,,$13753.35,,$20436.13
2013,Permanent,Sr HR Analyst,Employment & Org Development,$4970.86,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$904.65,,,,$5875.51
2013,Permanent,Safety Officer,Risk Management,$3522.92,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$641.14,,,,$4164.06
2013,Permanent,Groundskeeper,Park Maintenance,$1652.31,$0.00,$0.00,$0.00,$0.00,$0.00,$16.52,$300.70,,,,$1969.53
2013,Permanent,Sr Admin Analyst-Homeless Svs,Human Services - Grants (Hmls),$3277.74,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$596.52,,,,$3874.26
2013,Permanent,Librarian III,Public and Branch Services,$3295.85,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$599.81,,,,$3895.66
2013,Permanent,Staff Assistant II,Transit Safety & Security,$1685.08,$0.00,$0.00,$0.00,$0.00,$0.00,$16.85,$306.67,,,,$2008.60
2013,Permanent,Computer Support Technician I,Info Systems-Support Services,$2098.62,$0.00,$0.00,$0.00,$0.00,$0.00,$20.99,$381.93,,,,$2501.54
2013,Permanent,Computer Support Technician I,Info Systems-Support Services,$2098.62,$0.00,$0.00,$0.00,$0.00,$0.00,$20.99,$381.93,,,,$2501.54
2012,Temporary,Community & Cult Svs Leader,Community Recreation-Sports,$23660.93,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4382.47,,,,$28043.40
2012,Temporary,Staff Assistant II,Community Recreation-Tennis,$10316.72,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$10316.72
2012,Temporary,Video Non-Linear Editor,Community & Govt Relations-Cbl,$11618.96,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2141.37,,,,$13760.33
2012,Temporary,Event Operations Attendant,Civic Auditorium,$2989.99,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$2989.99
2012,Temporary,Library Page,Reference Services,$10332.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$10332.00
2012,Temporary,Laborer Trainee,Beach Maintenance,$19665.97,$0.00,$0.00,$0.00,$0.00,$0.00,$138.84,$3665.32,,,,$23470.13
2012,Temporary,Crossing Guard,Special Services,$13042.18,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$13042.18
2012,Temporary,Library Services Officer,Library - Admin & Facilities,$2467.80,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$646.20,,,,$3114.00
2012,Temporary,Library Page,Library - Information Mgmt,$13319.32,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2601.70,,,,$15921.02
2012,Temporary,Community & Cult Svs Asst A/N,Community Recreation-SMARS,$8212.41,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1652.31,,,,$9864.72
2012,Temporary,Crossing Guard,Special Services,$12713.19,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3337.45,,,,$16050.64
2012,Temporary,Library Page,Public and Branch Services,$7663.79,$0.00,$0.00,$0.00,$0.00,$0.00,$152.50,,,,,$7816.29
2012,Temporary,Community & Cult Svs Leader,Human Services - Sports,$12215.72,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2428.02,,,,$14643.74
2012,Temporary,Crossing Guard,Special Services,$13005.79,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$13005.79
2012,Temporary,Library Assistant II,Reference Services,$11016.97,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$11016.97
2012,Temporary,Community & Cult Svs Leader,Human Services - CREST,$4645.51,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$843.52,,,,$5489.03
2012,Temporary,Library Assistant II,Reference Services,$5533.05,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$5533.05
2012,Temporary,Library Assistant II,Library - Information Mgmt,$18193.20,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$18193.20
2012,Temporary,Library Page,Reference Services,$8525.49,$0.00,$0.00,$0.00,$0.00,$0.00,$282.00,,,,,$8807.49
2012,Temporary,Librarian I,Public and Branch Services,$1018.95,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$1018.95
2012,Temporary,Library Services Officer,Library - Admin & Facilities,$28298.93,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5280.70,,,,$33579.63
2012,Temporary,Crossing Guard,Special Services,$12893.85,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$12893.85
2012,Temporary,Library Page,Reference Services,$6502.90,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1250.40,,,,$7753.30
2012,Temporary,Library Services Officer,Library - Admin & Facilities,$29603.35,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5487.95,,,,$35091.30
2012,Temporary,Community & Cult Svs Leader,Community Recreation-Sports,$18898.88,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3763.76,,,,$22662.64
2012,Temporary,Library Page,Reference Services,$9016.99,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$9016.99
2012,Temporary,Library Assistant II,Public and Branch Services,$978.99,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$256.31,,,,$1235.30
2012,Temporary,Revenue Collections Asst,Business & Revenue Operations,$29002.64,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5770.31,,,,$34772.95
2012,Temporary,Library Page,Public and Branch Services,$20258.78,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3751.37,,,,$24010.15
2012,Temporary,Library Assistant II,Reference Services,$28466.21,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5226.27,,,,$33692.48
2012,Temporary,Library Assistant II,Reference Services,$9252.10,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$9252.10
2012,Temporary,Police Services Assistant,Special Services,$23919.24,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$23919.24
2012,Temporary,Crossing Guard,Special Services,$12993.02,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$12993.02
2012,Temporary,Community & Cult Svs Leader,Human Services - VAP,$32356.80,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5914.13,,,,$38270.93
2012,Temporary,Fiscal Support Assistant,Finance - Administration,$18142.37,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$18142.37
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$15451.64,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$15451.64
2012,Temporary,Event Attendant I,Civic Auditorium,$22395.03,$54.35,$0.00,$0.00,$0.00,$0.00,$0.00,$4162.43,,,,$26611.81
2012,Temporary,Crossing Guard,Special Services,$12897.54,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$12897.54
2012,Temporary,Library Page,Public and Branch Services,$10479.45,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$10479.45
2012,Temporary,Crossing Guard,Special Services,$13196.96,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$13196.96
2012,Temporary,Library Assistant II,Public and Branch Services,$9646.80,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$9646.80
2012,Temporary,Community & Cult Svs Leader,Human Services - Seniors,$2436.39,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$2436.39
2012,Temporary,Laborer Trainee,Beach Maintenance,$28159.98,$0.00,$0.00,$0.00,$0.00,$0.00,$148.84,$5248.62,,,,$33557.44
2012,Temporary,Librarian I,Public and Branch Services,$10705.67,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2809.00,,,,$13514.67
2012,Temporary,Crossing Guard,Special Services,$12978.15,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$12978.15
2012,Temporary,Laborer Trainee,Farmers Market,$487.44,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$487.44
2012,Temporary,Crossing Guard,Special Services,$12965.17,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$12965.17
2012,Temporary,Crossing Guard,Special Services,$12792.53,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$12792.53
2012,Temporary,Community & Cult Svs Leader,Human Services - CREST,$8816.27,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$8816.27
2012,Temporary,Crossing Guard,Special Services,$12432.86,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$12432.86
2012,Temporary,Crossing Guard,Special Services,$12882.25,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$12882.25
2012,Temporary,Librarian I,Public and Branch Services,$8927.91,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1751.46,,,,$10679.37
2012,Temporary,Library Page,Library - Information Mgmt,$8715.98,$0.00,$0.00,$0.00,$0.00,$0.00,$104.00,,,,,$8819.98
2012,Temporary,Laborer Trainee,Beach Maintenance,$13805.35,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$13805.35
2012,Temporary,Pier & Harbor Services Officer,Harbor Unit,$11129.66,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2086.18,,,,$13215.84
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$15508.43,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$15508.43
2012,Temporary,Library Page,Reference Services,$8563.86,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$8563.86
2012,Temporary,Library Page,Public and Branch Services,$2200.25,$0.00,$0.00,$0.00,$0.00,$0.00,$54.00,,,,,$2254.25
2012,Temporary,Crossing Guard,Special Services,$7342.09,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$7342.09
2012,Temporary,Traffic Control Officer,Special Services,$9276.75,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$9276.75
2012,Temporary,Crossing Guard,Special Services,$11403.83,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$11403.83
2012,Temporary,Crossing Guard,Special Services,$13107.34,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$13107.34
2012,Temporary,Video Non-Linear Editor,Community & Govt Relations-Cbl,$3291.63,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$3291.63
2012,Temporary,Library Page,Reference Services,$3883.38,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$689.65,,,,$4573.03
2012,Temporary,Library Page,Public and Branch Services,$1644.03,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$1644.03
2012,Temporary,Librarian I,Reference Services,$3659.94,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$3659.94
2012,Temporary,Event Operations Attendant,Civic Auditorium,$14938.05,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2881.15,,,,$17819.20
2012,Temporary,Laborer Trainee,Resource Recovery & Recycling,$26736.89,$10.16,$0.00,$0.00,$0.00,$0.00,$443.64,$5031.46,,,,$32222.15
2012,Temporary,Event Operations Attendant,Civic Auditorium,$2962.30,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$2962.30
2012,Temporary,Video Engineer,Community & Govt Relations-Cbl,$5759.72,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1107.47,,,,$6867.19
2012,Temporary,Library Assistant II,Reference Services,$24224.88,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2564.17,,,,$26789.05
2012,Temporary,Crossing Guard,Special Services,$13215.66,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$13215.66
2012,Temporary,Pier & Harbor Services Officer,Harbor Unit,$18826.68,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$18826.68
2012,Temporary,Library Page,Reference Services,$8844.19,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1618.18,,,,$10462.37
2012,Temporary,Laborer Trainee,Beach Maintenance,$18718.71,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3764.70,,,,$22483.41
2012,Temporary,Library Page,Reference Services,$12905.10,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$12905.10
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$960.71,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$960.71
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$1859.91,$0.00,$0.00,$0.00,$0.00,$0.00,$11.00,,,,,$1870.91
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$15016.26,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$15016.26
2012,Temporary,Staff Assistant II,Community Recreation-Aquatics,$15666.97,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$15666.97
2012,Temporary,Painter,Pier Maintenance,$24265.12,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4518.81,,,,$28783.93
2012,Temporary,Crossing Guard,Special Services,$11742.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$11742.00
2012,Temporary,Community & Cult Svs Leader,Human Services - PAL,$20141.18,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3729.91,,,,$23871.09
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$15759.26,$0.00,$0.00,$0.00,$0.00,$0.00,$58.00,$2917.17,,,,$18734.43
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$12986.03,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$12986.03
2012,Temporary,Community & Cult Svs Leader,Human Services - CREST,$163.71,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$163.71
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$3691.39,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$3691.39
2012,Temporary,Custodian I,Custodial Services,$24023.85,$618.43,$0.00,$0.00,$0.00,$0.00,$0.00,$4394.55,,,,$29036.83
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$15683.52,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$15683.52
2012,Temporary,Library Page,Public and Branch Services,$6173.59,$0.00,$0.00,$0.00,$0.00,$0.00,$254.00,,,,,$6427.59
2012,Temporary,Crossing Guard,Special Services,$13215.66,$0.00,$0.00,$0.00,$0.00,$0.00,$282.00,,,,,$13497.66
2012,Temporary,Library Page,Public and Branch Services,$6662.44,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$6662.44
2012,Temporary,Librarian I,Public and Branch Services,$10268.68,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1877.45,,,,$12146.13
2012,Temporary,Community & Cult Svs Asst A/N,Human Services - CREST,$10728.18,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1973.30,,,,$12701.48
2012,Temporary,Video Intern,Community & Govt Relations-Cbl,$9719.62,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2124.07,,,,$11843.69
2012,Temporary,Librarian I,Public and Branch Services,$14622.92,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2755.60,,,,$17378.52
2012,Temporary,Facilities Attendant,Custodial Services,$22368.06,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4166.56,,,,$26534.62
2012,Temporary,Video Technician I,Community & Govt Relations-Cbl,$15736.60,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2960.05,,,,$18696.65
2012,Temporary,Beach Recreation Ldr As-Needed,Beach House Operations,$491.13,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$86.89,,,,$578.02
2012,Temporary,Beach Recreation Ldr As-Needed,Beach House Operations,$2816.79,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$2816.79
2012,Temporary,Community & Cult Svs Leader,Human Services - PAL,$16857.37,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3114.79,,,,$19972.16
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$4637.86,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$4637.86
2012,Temporary,Community & Cult Svs Leader,Human Services - CREST,$17351.75,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3230.64,,,,$20582.39
2012,Temporary,Library Page,Public and Branch Services,$532.82,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$532.82
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$10913.16,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1912.74,,,,$12825.90
2012,Temporary,Library Page,Public and Branch Services,$1397.60,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$1397.60
2012,Temporary,Crossing Guard,Special Services,$12952.08,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$12952.08
2012,Temporary,Library Page,Reference Services,$10860.01,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$10860.01
2012,Temporary,Librarian I,Reference Services,$4063.93,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$4063.93
2012,Temporary,Community & Cult Svs Leader,Human Services - CREST,$14623.95,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2745.60,,,,$17369.55
2012,Temporary,Librarian I,Public and Branch Services,$2088.05,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$2088.05
2012,Temporary,City Council Member,City Council,$38.56,$0.00,$0.00,$0.00,$0.00,$0.00,$210.00,$3494.30,,$12348.35,,$16091.21
2012,Temporary,Community & Cult Svs Leader,Human Services - Sports,$17170.35,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3182.69,,,,$20353.04
2012,Temporary,Revenue Collections Asst,Business & Revenue Operations,$21154.12,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3921.17,,,,$25075.29
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$16246.69,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2931.59,,,,$19178.28
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$11712.95,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2101.11,,,,$13814.06
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$4088.91,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$4088.91
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$10084.99,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$10084.99
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$16554.34,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$16554.34
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$10662.34,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$10662.34
2012,Temporary,Library Page,Reference Services,$4857.81,$0.00,$0.00,$0.00,$0.00,$0.00,$80.00,,,,,$4937.81
2012,Temporary,Community & Cult Svs Leader,Communtiy Recreation-Outdoor,$22442.76,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4116.83,,,,$26559.59
2012,Temporary,Community & Cult Svs Leader,Human Services - Sports,$21345.01,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3931.21,,,,$25276.22
2012,Temporary,Guest Services Assistant,Beach House Operations,$12731.21,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2340.48,,,,$15071.69
2012,Temporary,Community & Cult Svs Leader,Communtiy Recreation-Outdoor,$17835.22,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$17835.22
2012,Temporary,Revenue Collections Asst,Business & Revenue Operations,$28103.69,$0.00,$0.00,$0.00,$0.00,$0.00,$346.00,$5211.73,,,,$33661.42
2012,Temporary,Community & Cult Svs Asst A/N,Human Services - CREST,$8686.45,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$8686.45
2012,Temporary,Crossing Guard,Special Services,$9265.66,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$9265.66
2012,Temporary,Librarian I,Public and Branch Services,$9787.75,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$9787.75
2012,Temporary,Library Page,Library - Information Mgmt,$12297.95,$0.00,$0.00,$0.00,$0.00,$0.00,$44.00,,,,,$12341.95
2012,Temporary,Library Page,Reference Services,$15099.41,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2792.61,,,,$17892.02
2012,Temporary,Library Page,Library - Information Mgmt,$10847.20,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$10847.20
2012,Temporary,Library Page,Library - Information Mgmt,$8526.89,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$8526.89
2012,Temporary,Community & Cult Svs Leader,Human Services - Sports,$18431.93,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$18431.93
2012,Temporary,Community & Cult Svs Leader,Human Services - CREST,$22329.06,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4122.04,,,,$26451.10
2012,Temporary,Community & Cult Svs Asst A/N,Human Services - CREST,$10337.66,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1914.09,,,,$12251.75
2012,Temporary,Librarian I,Reference Services,$10496.03,$0.00,$0.00,$0.00,$0.00,$0.00,$160.00,,,,,$10656.03
2012,Temporary,Library Page,Reference Services,$13219.27,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$13219.27
2012,Temporary,Library Page,Public and Branch Services,$1346.06,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$1346.06
2012,Temporary,Library Services Officer,Library - Admin & Facilities,$12666.28,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$12666.28
2012,Temporary,Library Assistant II,Reference Services,$25871.54,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4758.49,,,,$30630.03
2012,Temporary,Library Page,Reference Services,$3715.82,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$3715.82
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$14784.35,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$14784.35
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$17686.76,$0.00,$0.00,$0.00,$0.00,$0.00,$51.00,,,,,$17737.76
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$1504.95,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$1504.95
2012,Temporary,Library Page,Reference Services,$10956.89,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$10956.89
2012,Temporary,Traffic Control Officer,Special Services,$14907.90,$181.35,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$15089.25
2012,Temporary,Library Page,Library - Information Mgmt,$14230.37,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$14230.37
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$5499.25,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$5499.25
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$7955.35,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3642.10,,,,$11597.45
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$12408.66,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$12408.66
2012,Temporary,Library Page,Public and Branch Services,$8589.92,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$8589.92
2012,Temporary,Laborer Trainee,Resource Recovery & Recycling,$28387.23,$86.34,$0.00,$0.21,$0.00,$0.00,$407.44,$5317.47,,,,$34198.69
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$2333.13,$0.00,$0.00,$0.00,$0.00,$0.00,$58.00,,,,,$2391.13
2012,Temporary,Pool Lifeguard,Community Recreation-Aquatics,$2863.18,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$2863.18
2012,Temporary,Staff Assistant II,Community Recreation-Tennis,$26731.91,$0.00,$0.00,$0.00,$0.00,$0.00,$362.25,$4908.86,,,,$32003.02
2012,Temporary,Laborer Trainee,Beach Maintenance,$5517.56,$0.00,$0.00,$0.00,$0.00,$0.00,$95.41,$1180.25,,,,$6793.22
2012,Temporary,Librarian I,Public and Branch Services,$11429.91,$0.00,$0.00,$0.00,$0.00,$0.00,$178.00,,,,,$11607.91
2012,Temporary,Librarian I,Public and Branch Services,$5588.24,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$5588.24
2012,Temporary,Library Page,Reference Services,$6018.33,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1187.02,,,,$7205.35
2012,Temporary,Laborer Trainee,Promenade Maintenance,$28330.45,$233.57,$0.00,$0.00,$0.00,$0.00,$138.84,$5277.53,,,,$33980.39
2012,Temporary,Laborer Trainee,Street Maintenance,$680.39,$0.00,$0.00,$0.00,$0.00,$0.00,$24.92,$149.53,,,,$854.84
2012,Temporary,Video Camera Operator,Community & Govt Relations-Cbl,$105.45,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$105.45
2012,Temporary,Video Camera Operator,Community & Govt Relations-Cbl,$17538.50,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3272.19,,,,$20810.69
2012,Temporary,Library Services Officer,Library - Admin & Facilities,$10382.17,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1913.76,,,,$12295.93
2012,Temporary,Video Camera Operator,Community & Govt Relations-Cbl,$9985.33,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$9985.33
2012,Temporary,Library Page,Reference Services,$2105.47,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$2105.47
2012,Temporary,Pier & Harbor Services Officer,Harbor Unit,$3927.14,$230.11,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$4157.25
2012,Temporary,Library Page,Reference Services,$12550.68,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$12550.68
2012,Temporary,Community & Cult Svs Leader,Human Services - CREST,$12263.83,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2253.16,,,,$14516.99
2012,Temporary,Pier & Harbor Services Officer,Harbor Unit,$29226.71,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,$29226.71
