Date,Mode,Home Zip Code,Employee Count,Trip Count,Distance,Map Point
09/11/2014,Carpool (2),91340,2,4,19.92,"91340
(34.286192653000455, -118.43744724799967)"
09/11/2014,Carpool (2),90505,1,1,17.32,"90505
(33.811453007000466, -118.34787930399972)"
09/11/2014,Carpool (2),90278,2,2,12.66,"90278
(33.871414083000445, -118.37072968899969)"
09/11/2014,Bus,90035,1,2,7.06,"90035
(34.05428232900044, -118.38385594999971)"
09/11/2014,Bus,90045,1,2,7.18,"90045
(33.961520807000454, -118.39344972199967)"
09/11/2014,Bus,90746,1,2,18.26,"90746
(33.85888308800048, -118.2610096089997)"
09/11/2014,Carpool (2),90249,1,2,13.42,"90249
(33.90050389400045, -118.31913709299971)"
09/11/2014,Bicycle,90404,4,8,1.38,"90404
(34.02784297100044, -118.4747187049997)"
09/11/2014,Bicycle,90403,8,16,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/11/2014,Bicycle,90292,2,4,3.83,"90292
(33.98163383800045, -118.4511079449997)"
09/11/2014,Bicycle,90291,3,6,2.33,"90291
(33.99258325100044, -118.4663762939997)"
09/11/2014,Bicycle,90230,1,2,6.05,"90230
(33.99506425000044, -118.39500957899969)"
09/11/2014,Bicycle,90036,1,2,9.46,"90036
(34.068920653000475, -118.3508078379997)"
09/11/2014,Bicycle,90034,1,2,5.71,"90034
(34.02829050700046, -118.40269589399969)"
09/11/2014,Bicycle,90066,2,4,3.87,"90066
(34.002150953000466, -118.4290396619997)"
09/12/2014,Carpool (2),91770,1,2,24.89,"91770
(34.06563148400045, -118.08368993499971)"
09/12/2014,Carpool (2),91384,1,2,39.06,"91384
(34.472993129000486, -118.6361356589997)"
09/12/2014,Carpool (2),90249,1,2,13.42,"90249
(33.90050389400045, -118.31913709299971)"
09/12/2014,Bicycle,90405,6,12,1.50,"90405
(34.010132729000475, -118.4726765529997)"
09/12/2014,Bicycle,90404,4,8,1.38,"90404
(34.02784297100044, -118.4747187049997)"
09/12/2014,Bicycle,90403,6,12,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/12/2014,Bicycle,90292,1,2,3.83,"90292
(33.98163383800045, -118.4511079449997)"
09/12/2014,Bicycle,90291,1,2,2.33,"90291
(33.99258325100044, -118.4663762939997)"
09/12/2014,Bus,90291,1,1,2.33,"90291
(33.99258325100004, -118.46637629399999)"
09/12/2014,Carpool (2),90291,1,1,2.33,"90291
(33.99258325100004, -118.46637629399999)"
09/12/2014,Carpool (2),91326,1,2,19.57,"91326
(34.27493039900003, -118.55013930999996)"
09/12/2014,"Walk, Jog, Run",90405,1,2,1.50,"90405
(34.01013272900008, -118.47267655199994)"
09/12/2014,Bicycle,91601,1,2,13.22,"91601
(34.16713081200004, -118.37252852099999)"
09/12/2014,Bicycle,90272,1,2,5.54,"90272
(34.04886410800049, -118.53572692799969)"
09/12/2014,"Walk, Jog, Run",90404,1,2,1.38,"90404
(34.02784297100044, -118.4747187049997)"
09/12/2014,Bicycle,90230,1,2,6.05,"90230
(33.99506425000044, -118.39500957899969)"
09/12/2014,Bicycle,90034,1,2,5.71,"90034
(34.02829050700046, -118.40269589399969)"
09/12/2014,Bicycle,90066,1,2,3.87,"90066
(34.002150953000466, -118.4290396619997)"
09/12/2014,"Walk, Jog, Run",90403,3,6,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/12/2014,"Walk, Jog, Run",90401,3,6,0.00,"90401
(34.01760179300044, -118.49296772799971)"
09/12/2014,Carpool (2),93063,1,2,23.89,"93063
(34.27895387400048, -118.6970960869997)"
09/12/2014,Carpool (2),91722,1,2,35.81,"91722
(34.09580320200047, -117.90580975499972)"
09/13/2014,Bicycle,90404,1,2,1.38,"90404
(34.02784297100004, -118.47471870499999)"
09/14/2014,Bicycle,90049,1,2,5.18,"90049
(34.061720979000484, -118.4722594319997)"
09/15/2014,Carpool (2),91326,1,2,19.57,"91326
(34.27493039900003, -118.55013930999996)"
09/15/2014,"Walk, Jog, Run",90405,1,2,1.50,"90405
(34.01013272900008, -118.47267655199994)"
09/15/2014,Bicycle,90404,6,11,1.38,"90404
(34.02784297100044, -118.4747187049997)"
09/15/2014,Bicycle,90405,9,18,1.50,"90405
(34.010132729000475, -118.4726765529997)"
09/15/2014,Bus,90012,1,2,15.75,"90012
(34.059483301000455, -118.24204800599972)"
09/15/2014,Carpool (2),91722,1,2,35.81,"91722
(34.09580320200047, -117.90580975499972)"
09/15/2014,Carpool (2),93063,1,2,23.89,"93063
(34.27895387400048, -118.6970960869997)"
09/15/2014,"Walk, Jog, Run",90403,5,10,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/15/2014,"Walk, Jog, Run",90404,2,4,1.38,"90404
(34.02784297100044, -118.4747187049997)"
09/15/2014,Bicycle,90403,6,12,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/15/2014,Bicycle,90292,1,2,3.83,"90292
(33.98163383800045, -118.4511079449997)"
09/15/2014,Bus,90272,1,2,5.54,"90272
(34.04886410800049, -118.53572692799969)"
09/15/2014,Bus,90746,1,2,18.26,"90746
(33.85888308800048, -118.2610096089997)"
09/15/2014,Bicycle,90034,1,2,5.71,"90034
(34.02829050700046, -118.40269589399969)"
09/15/2014,Bicycle,90230,1,2,6.05,"90230
(33.99506425000044, -118.39500957899969)"
09/15/2014,Bicycle,90272,1,2,5.54,"90272
(34.04886410800049, -118.53572692799969)"
09/15/2014,Bicycle,90277,1,2,14.96,"90277
(33.832721809000475, -118.38547663699967)"
09/15/2014,Carpool (2),90501,1,2,17.02,"90501
(33.829093729000476, -118.3142098569997)"
09/15/2014,Bus,90045,1,2,7.18,"90045
(33.961520807000454, -118.39344972199967)"
09/15/2014,Carpool (2),90505,1,1,17.32,"90505
(33.811453007000466, -118.34787930399972)"
09/15/2014,Carpool (2),91340,2,4,19.92,"91340
(34.286192653000455, -118.43744724799967)"
09/15/2014,Bicycle,90291,4,8,2.33,"90291
(33.99258325100044, -118.4663762939997)"
09/15/2014,Carpool (2),91344,1,2,20.16,"91344
(34.274800048000486, -118.50113633899969)"
09/15/2014,Carpool (2),91384,1,2,39.06,"91384
(34.472993129000486, -118.6361356589997)"
09/15/2014,Carpool (2),91601,1,2,13.22,"91601
(34.16713081300048, -118.37252852099971)"
09/15/2014,Carpool (3+),91387,1,2,28.65,"91387
(34.419241067000485, -118.43515742999972)"
09/15/2014,"Walk, Jog, Run",90401,3,6,0.00,"90401
(34.01760179300044, -118.49296772799971)"
09/16/2014,Bicycle,90405,8,16,1.50,"90405
(34.010132729000475, -118.4726765529997)"
09/16/2014,"Walk, Jog, Run",90403,4,8,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/16/2014,"Walk, Jog, Run",90404,2,4,1.38,"90404
(34.02784297100044, -118.4747187049997)"
09/16/2014,Bus,90291,1,1,2.33,"90291
(33.99258325100004, -118.46637629399999)"
09/16/2014,"Walk, Jog, Run",90291,1,1,2.33,"90291
(33.99258325100004, -118.46637629399999)"
09/16/2014,Carpool (2),91340,2,4,19.92,"91340
(34.286192653000455, -118.43744724799967)"
09/16/2014,Carpool (2),90501,1,2,17.02,"90501
(33.829093729000476, -118.3142098569997)"
09/16/2014,Carpool (2),90505,1,2,17.32,"90505
(33.811453007000466, -118.34787930399972)"
09/16/2014,Carpool (2),90278,2,4,12.66,"90278
(33.871414083000445, -118.37072968899969)"
09/16/2014,Bicycle,90066,2,4,3.87,"90066
(34.002150953000466, -118.4290396619997)"
09/16/2014,Bicycle,90291,5,10,2.33,"90291
(33.99258325100044, -118.4663762939997)"
09/16/2014,Bicycle,90403,6,12,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/16/2014,Carpool (2),91344,1,2,20.16,"91344
(34.274800048000486, -118.50113633899969)"
09/16/2014,"Walk, Jog, Run",90405,1,2,1.50,"90405
(34.01013272900008, -118.47267655199994)"
09/16/2014,Carpool (2),91326,1,2,19.57,"91326
(34.27493039900003, -118.55013930999996)"
09/16/2014,Carpool (2),91601,1,2,13.22,"91601
(34.16713081300048, -118.37252852099971)"
09/16/2014,Carpool (2),91384,1,2,39.06,"91384
(34.472993129000486, -118.6361356589997)"
09/16/2014,Bus,90012,1,2,15.75,"90012
(34.059483301000455, -118.24204800599972)"
09/16/2014,Bus,90045,1,2,7.18,"90045
(33.961520807000454, -118.39344972199967)"
09/16/2014,Bicycle,90404,4,7,1.38,"90404
(34.02784297100044, -118.4747187049997)"
09/16/2014,Carpool (2),91722,1,2,35.81,"91722
(34.09580320200047, -117.90580975499972)"
09/16/2014,Carpool (2),91770,1,2,24.89,"91770
(34.06563148400045, -118.08368993499971)"
09/16/2014,"Walk, Jog, Run",90401,3,6,0.00,"90401
(34.01760179300044, -118.49296772799971)"
09/16/2014,Carpool (2),93063,1,2,23.89,"93063
(34.27895387400048, -118.6970960869997)"
09/16/2014,Bicycle,90292,1,2,3.83,"90292
(33.98163383800045, -118.4511079449997)"
09/16/2014,Bus,90746,1,2,18.26,"90746
(33.85888308800048, -118.2610096089997)"
09/16/2014,Carpool (2),90270,1,2,18.58,"90270
(33.988503291000484, -118.1889476929997)"
09/16/2014,Bicycle,90272,1,2,5.54,"90272
(34.04886410800049, -118.53572692799969)"
09/16/2014,Bicycle,90277,1,2,14.96,"90277
(33.832721809000475, -118.38547663699967)"
09/16/2014,Bicycle,90034,1,2,5.71,"90034
(34.02829050700046, -118.40269589399969)"
09/17/2014,Carpool (2),90278,2,4,12.66,"90278
(33.871414083000445, -118.37072968899969)"
09/17/2014,Bicycle,90292,1,2,3.83,"90292
(33.98163383800045, -118.4511079449997)"
09/17/2014,Bicycle,90403,6,12,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/17/2014,Bicycle,90404,4,8,1.38,"90404
(34.02784297100044, -118.4747187049997)"
09/17/2014,Bicycle,90405,9,18,1.50,"90405
(34.010132729000475, -118.4726765529997)"
09/17/2014,Bus,90012,1,2,15.75,"90012
(34.059483301000455, -118.24204800599972)"
09/17/2014,Bus,90045,1,2,7.18,"90045
(33.961520807000454, -118.39344972199967)"
09/17/2014,Bus,90746,1,2,18.26,"90746
(33.85888308800048, -118.2610096089997)"
09/17/2014,Carpool (2),90270,1,2,18.58,"90270
(33.988503291000484, -118.1889476929997)"
09/17/2014,Bicycle,90277,1,2,14.96,"90277
(33.832721809000475, -118.38547663699967)"
09/17/2014,Bicycle,90066,2,4,3.87,"90066
(34.002150953000466, -118.4290396619997)"
09/17/2014,Bicycle,90036,1,2,9.46,"90036
(34.068920653000475, -118.3508078379997)"
09/17/2014,Bicycle,90230,1,2,6.05,"90230
(33.99506425000044, -118.39500957899969)"
09/17/2014,Bicycle,90272,1,2,5.54,"90272
(34.04886410800049, -118.53572692799969)"
09/17/2014,Carpool (2),90501,1,2,17.02,"90501
(33.829093729000476, -118.3142098569997)"
09/17/2014,"Walk, Jog, Run",90405,1,2,1.50,"90405
(34.01013272900008, -118.47267655199994)"
09/17/2014,"Walk, Jog, Run",90291,1,1,2.33,"90291
(33.99258325100004, -118.46637629399999)"
09/17/2014,Carpool (2),91326,1,2,19.57,"91326
(34.27493039900003, -118.55013930999996)"
09/17/2014,Bus,90291,1,1,2.33,"90291
(33.99258325100004, -118.46637629399999)"
09/17/2014,Bus,90064,1,2,4.34,"90064
(34.03541197100003, -118.43217675599999)"
09/17/2014,"Walk, Jog, Run",90404,1,2,1.38,"90404
(34.02784297100044, -118.4747187049997)"
09/17/2014,"Walk, Jog, Run",90403,3,6,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/17/2014,"Walk, Jog, Run",90401,3,6,0.00,"90401
(34.01760179300044, -118.49296772799971)"
09/17/2014,Carpool (3+),91387,1,2,28.65,"91387
(34.419241067000485, -118.43515742999972)"
09/17/2014,Carpool (2),91770,1,2,24.89,"91770
(34.06563148400045, -118.08368993499971)"
09/17/2014,Carpool (2),91722,1,2,35.81,"91722
(34.09580320200047, -117.90580975499972)"
09/17/2014,Carpool (2),91601,1,2,13.22,"91601
(34.16713081300048, -118.37252852099971)"
09/17/2014,Carpool (2),91384,1,2,39.06,"91384
(34.472993129000486, -118.6361356589997)"
09/17/2014,Carpool (2),90505,1,2,17.32,"90505
(33.811453007000466, -118.34787930399972)"
09/17/2014,Carpool (2),91340,2,4,19.92,"91340
(34.286192653000455, -118.43744724799967)"
09/17/2014,Carpool (2),91344,1,2,20.16,"91344
(34.274800048000486, -118.50113633899969)"
09/17/2014,Bicycle,90291,3,6,2.33,"90291
(33.99258325100044, -118.4663762939997)"
09/18/2014,Carpool (2),90278,2,4,12.66,"90278
(33.871414083000445, -118.37072968899969)"
09/18/2014,Carpool (2),93063,1,2,23.89,"93063
(34.27895387400048, -118.6970960869997)"
09/18/2014,Carpool (2),91340,2,4,19.92,"91340
(34.286192653000455, -118.43744724799967)"
09/18/2014,Carpool (2),91344,1,2,20.16,"91344
(34.274800048000486, -118.50113633899969)"
09/18/2014,Carpool (2),91384,1,2,39.06,"91384
(34.472993129000486, -118.6361356589997)"
09/18/2014,Carpool (2),91770,1,2,24.89,"91770
(34.06563148400045, -118.08368993499971)"
09/18/2014,Carpool (2),90505,1,1,17.32,"90505
(33.811453007000466, -118.34787930399972)"
09/18/2014,Bicycle,90036,1,2,9.46,"90036
(34.068920653000475, -118.3508078379997)"
09/18/2014,"Walk, Jog, Run",90403,5,10,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/18/2014,"Walk, Jog, Run",90404,1,2,1.38,"90404
(34.02784297100044, -118.4747187049997)"
09/18/2014,Bicycle,90034,1,2,5.71,"90034
(34.02829050700046, -118.40269589399969)"
09/18/2014,Bicycle,90066,2,4,3.87,"90066
(34.002150953000466, -118.4290396619997)"
09/18/2014,Carpool (2),90249,1,2,13.42,"90249
(33.90050389400045, -118.31913709299971)"
09/18/2014,Carpool (2),90270,1,2,18.58,"90270
(33.988503291000484, -118.1889476929997)"
09/18/2014,Carpool (2),90501,1,2,17.02,"90501
(33.829093729000476, -118.3142098569997)"
09/18/2014,Bicycle,90291,3,6,2.33,"90291
(33.99258325100044, -118.4663762939997)"
09/18/2014,Bicycle,90272,1,2,5.54,"90272
(34.04886410800049, -118.53572692799969)"
09/18/2014,Bicycle,90230,1,2,6.05,"90230
(33.99506425000044, -118.39500957899969)"
09/18/2014,"Walk, Jog, Run",90405,1,2,1.50,"90405
(34.01013272900008, -118.47267655199994)"
09/18/2014,"Walk, Jog, Run",90401,3,6,0.00,"90401
(34.01760179300044, -118.49296772799971)"
09/18/2014,Carpool (3+),91387,1,2,28.65,"91387
(34.419241067000485, -118.43515742999972)"
09/18/2014,Carpool (2),91326,1,2,19.57,"91326
(34.27493039900003, -118.55013930999996)"
09/18/2014,Bus,90746,1,2,18.26,"90746
(33.85888308800048, -118.2610096089997)"
09/18/2014,Bus,90045,1,2,7.18,"90045
(33.961520807000454, -118.39344972199967)"
09/18/2014,Carpool (2),91722,1,2,35.81,"91722
(34.09580320200047, -117.90580975499972)"
09/18/2014,Bus,90064,1,2,4.34,"90064
(34.03541197100003, -118.43217675599999)"
09/18/2014,Bus,90035,1,2,7.06,"90035
(34.05428232900044, -118.38385594999971)"
09/18/2014,Bus,90012,1,2,15.75,"90012
(34.059483301000455, -118.24204800599972)"
09/18/2014,Bicycle,90405,9,18,1.50,"90405
(34.010132729000475, -118.4726765529997)"
09/18/2014,Bicycle,90404,5,10,1.38,"90404
(34.02784297100044, -118.4747187049997)"
09/18/2014,Bicycle,90403,8,16,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/18/2014,Bicycle,90292,1,2,3.83,"90292
(33.98163383800045, -118.4511079449997)"
09/18/2014,Bicycle,91601,1,2,13.22,"91601
(34.16713081200004, -118.37252852099999)"
09/18/2014,Bus,90291,1,1,2.33,"90291
(33.99258325100004, -118.46637629399999)"
09/19/2014,Bicycle,90230,1,2,6.05,"90230
(33.99506425000044, -118.39500957899969)"
09/19/2014,Carpool (2),91722,1,2,35.81,"91722
(34.09580320200047, -117.90580975499972)"
09/19/2014,Bicycle,90291,3,6,2.33,"90291
(33.99258325100044, -118.4663762939997)"
09/19/2014,Bus,90746,1,2,18.26,"90746
(33.85888308800048, -118.2610096089997)"
09/19/2014,Bicycle,90036,1,2,9.46,"90036
(34.068920653000475, -118.3508078379997)"
09/19/2014,Bicycle,90404,1,2,1.38,"90404
(34.02784297100044, -118.4747187049997)"
09/19/2014,Bicycle,90405,1,2,1.50,"90405
(34.010132729000475, -118.4726765529997)"
09/19/2014,Bus,90012,1,2,15.75,"90012
(34.059483301000455, -118.24204800599972)"
09/19/2014,"Walk, Jog, Run",90401,2,4,0.00,"90401
(34.01760179300044, -118.49296772799971)"
09/19/2014,Bicycle,90277,1,2,14.96,"90277
(33.832721809000475, -118.38547663699967)"
09/19/2014,Carpool (2),91770,1,2,24.89,"91770
(34.06563148400045, -118.08368993499971)"
09/19/2014,Carpool (2),91384,1,2,39.06,"91384
(34.472993129000486, -118.6361356589997)"
09/19/2014,Bicycle,90066,1,2,3.87,"90066
(34.002150953000466, -118.4290396619997)"
09/19/2014,Bicycle,90403,2,4,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/20/2014,Bicycle,90049,1,2,5.18,"90049
(34.061720979000484, -118.4722594319997)"
09/20/2014,"Walk, Jog, Run",90403,2,4,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/21/2014,Bicycle,90403,1,2,1.12,"90403
(34.02842085700007, -118.49353692399995)"
09/21/2014,Bicycle,90291,1,2,2.33,"90291
(33.99258325100044, -118.4663762939997)"
09/22/2014,Carpool (2),90278,2,4,12.66,"90278
(33.871414083000445, -118.37072968899969)"
09/22/2014,"Walk, Jog, Run",90291,2,4,2.33,"90291
(33.99258325100044, -118.4663762939997)"
09/22/2014,Carpool (2),90249,1,2,13.42,"90249
(33.90050389400045, -118.31913709299971)"
09/22/2014,Carpool (2),90048,1,2,8.33,"90048
(34.07316137900045, -118.37406665299972)"
09/22/2014,Carpool (2),90505,1,1,17.32,"90505
(33.811453007000466, -118.34787930399972)"
09/22/2014,Carpool (2),91340,2,4,19.92,"91340
(34.286192653000455, -118.43744724799967)"
09/22/2014,"Walk, Jog, Run",90403,4,8,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/22/2014,Bus,90746,1,2,18.26,"90746
(33.85888308800048, -118.2610096089997)"
09/22/2014,Bus,90045,1,2,7.18,"90045
(33.961520807000454, -118.39344972199967)"
09/22/2014,"Walk, Jog, Run",90405,1,2,1.50,"90405
(34.01013272900008, -118.47267655199994)"
09/22/2014,"Walk, Jog, Run",90401,3,6,0.00,"90401
(34.01760179300044, -118.49296772799971)"
09/22/2014,Bicycle,90403,6,12,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/22/2014,Bicycle,90292,1,2,3.83,"90292
(33.98163383800045, -118.4511079449997)"
09/22/2014,Bicycle,90291,4,8,2.33,"90291
(33.99258325100044, -118.4663762939997)"
09/22/2014,Carpool (2),91326,1,2,19.57,"91326
(34.27493039900003, -118.55013930999996)"
09/22/2014,Bus,90064,1,2,4.34,"90064
(34.03541197100003, -118.43217675599999)"
09/22/2014,"Walk, Jog, Run",90404,1,2,1.38,"90404
(34.02784297100044, -118.4747187049997)"
09/22/2014,Bus,90012,1,2,15.75,"90012
(34.059483301000455, -118.24204800599972)"
09/22/2014,Carpool (3+),91387,1,2,28.65,"91387
(34.419241067000485, -118.43515742999972)"
09/22/2014,Bicycle,90277,1,2,14.96,"90277
(33.832721809000475, -118.38547663699967)"
09/22/2014,Bicycle,90230,1,2,6.05,"90230
(33.99506425000044, -118.39500957899969)"
09/22/2014,Carpool (2),91344,1,2,20.16,"91344
(34.274800048000486, -118.50113633899969)"
09/22/2014,Carpool (2),91384,1,2,39.06,"91384
(34.472993129000486, -118.6361356589997)"
09/22/2014,Bicycle,90066,1,2,3.87,"90066
(34.002150953000466, -118.4290396619997)"
09/22/2014,Bicycle,90034,1,2,5.71,"90034
(34.02829050700046, -118.40269589399969)"
09/22/2014,Bicycle,90404,4,8,1.38,"90404
(34.02784297100044, -118.4747187049997)"
09/22/2014,Bicycle,90405,8,16,1.50,"90405
(34.010132729000475, -118.4726765529997)"
09/22/2014,Carpool (2),90501,1,2,17.02,"90501
(33.829093729000476, -118.3142098569997)"
09/23/2014,Bus,90292,1,2,3.83,"90292
(33.98163383800045, -118.4511079449997)"
09/23/2014,Carpool (2),90505,1,1,17.32,"90505
(33.811453007000466, -118.34787930399972)"
09/23/2014,"Walk, Jog, Run",90404,1,2,1.38,"90404
(34.02784297100044, -118.4747187049997)"
09/23/2014,"Walk, Jog, Run",90403,3,6,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/23/2014,"Walk, Jog, Run",90401,3,6,0.00,"90401
(34.01760179300044, -118.49296772799971)"
09/23/2014,"Walk, Jog, Run",90291,2,4,2.33,"90291
(33.99258325100044, -118.4663762939997)"
09/23/2014,Carpool (3+),91387,1,2,28.65,"91387
(34.419241067000485, -118.43515742999972)"
09/23/2014,Carpool (2),93063,1,2,23.89,"93063
(34.27895387400048, -118.6970960869997)"
09/23/2014,Carpool (2),91770,1,2,24.89,"91770
(34.06563148400045, -118.08368993499971)"
09/23/2014,Carpool (2),91601,1,2,13.22,"91601
(34.16713081300048, -118.37252852099971)"
09/23/2014,Carpool (2),91384,1,2,39.06,"91384
(34.472993129000486, -118.6361356589997)"
09/23/2014,Carpool (2),91344,1,2,20.16,"91344
(34.274800048000486, -118.50113633899969)"
09/23/2014,Carpool (2),90501,1,2,17.02,"90501
(33.829093729000476, -118.3142098569997)"
09/23/2014,Carpool (2),90278,2,4,12.66,"90278
(33.871414083000445, -118.37072968899969)"
09/23/2014,Carpool (2),90249,1,2,13.42,"90249
(33.90050389400045, -118.31913709299971)"
09/23/2014,Bus,90746,1,2,18.26,"90746
(33.85888308800048, -118.2610096089997)"
09/23/2014,Bus,90045,1,2,7.18,"90045
(33.961520807000454, -118.39344972199967)"
09/23/2014,Bicycle,90405,8,16,1.50,"90405
(34.010132729000475, -118.4726765529997)"
09/23/2014,"Walk, Jog, Run",90405,2,4,1.50,"90405
(34.01013272900008, -118.47267655199994)"
09/23/2014,Bus,90012,1,2,15.75,"90012
(34.059483301000455, -118.24204800599972)"
09/23/2014,Bicycle,90404,3,6,1.38,"90404
(34.02784297100044, -118.4747187049997)"
09/23/2014,Bicycle,90403,9,18,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/23/2014,Bicycle,90292,1,2,3.83,"90292
(33.98163383800045, -118.4511079449997)"
09/23/2014,Bicycle,90291,4,8,2.33,"90291
(33.99258325100044, -118.4663762939997)"
09/23/2014,Bicycle,90277,1,2,14.96,"90277
(33.832721809000475, -118.38547663699967)"
09/23/2014,Carpool (2),91326,1,2,19.57,"91326
(34.27493039900003, -118.55013930999996)"
09/24/2014,"Walk, Jog, Run",90401,3,6,0.00,"90401
(34.01760179300044, -118.49296772799971)"
09/24/2014,Carpool (2),91326,1,2,19.57,"91326
(34.27493039900003, -118.55013930999996)"
09/24/2014,"Walk, Jog, Run",90405,2,4,1.50,"90405
(34.01013272900008, -118.47267655199994)"
09/24/2014,Carpool (2),90278,2,4,12.66,"90278
(33.871414083000445, -118.37072968899969)"
09/24/2014,Carpool (2),90291,2,3,2.33,"90291
(33.99258325100044, -118.4663762939997)"
09/24/2014,Bicycle,90066,1,2,3.87,"90066
(34.002150953000466, -118.4290396619997)"
09/24/2014,Carpool (2),90501,1,2,17.02,"90501
(33.829093729000476, -118.3142098569997)"
09/24/2014,Carpool (2),90505,1,2,17.32,"90505
(33.811453007000466, -118.34787930399972)"
09/24/2014,Carpool (2),91344,1,2,20.16,"91344
(34.274800048000486, -118.50113633899969)"
09/24/2014,Bicycle,90277,1,2,14.96,"90277
(33.832721809000475, -118.38547663699967)"
09/24/2014,Carpool (2),91722,1,2,35.81,"91722
(34.09580320200047, -117.90580975499972)"
09/24/2014,Carpool (2),91384,1,2,39.06,"91384
(34.472993129000486, -118.6361356589997)"
09/24/2014,Bicycle,90034,1,2,5.71,"90034
(34.02829050700046, -118.40269589399969)"
09/24/2014,Carpool (2),91601,1,2,13.22,"91601
(34.16713081300048, -118.37252852099971)"
09/24/2014,Bus,90746,1,2,18.26,"90746
(33.85888308800048, -118.2610096089997)"
09/24/2014,Carpool (2),91770,1,2,24.89,"91770
(34.06563148400045, -118.08368993499971)"
09/24/2014,Carpool (2),93063,1,2,23.89,"93063
(34.27895387400048, -118.6970960869997)"
09/24/2014,Bicycle,90291,4,8,2.33,"90291
(33.99258325100044, -118.4663762939997)"
09/24/2014,Bicycle,90292,1,2,3.83,"90292
(33.98163383800045, -118.4511079449997)"
09/24/2014,Bicycle,90403,8,16,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/24/2014,Bicycle,90404,4,8,1.38,"90404
(34.02784297100044, -118.4747187049997)"
09/24/2014,Carpool (3+),91387,1,2,28.65,"91387
(34.419241067000485, -118.43515742999972)"
09/24/2014,"Walk, Jog, Run",90403,4,8,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/24/2014,"Walk, Jog, Run",90404,2,4,1.38,"90404
(34.02784297100044, -118.4747187049997)"
09/24/2014,Bicycle,90405,8,16,1.50,"90405
(34.010132729000475, -118.4726765529997)"
09/24/2014,Bus,90012,1,2,15.75,"90012
(34.059483301000455, -118.24204800599972)"
09/24/2014,Bus,90045,1,2,7.18,"90045
(33.961520807000454, -118.39344972199967)"
09/24/2014,Bicycle,90036,1,2,9.46,"90036
(34.068920653000475, -118.3508078379997)"
09/24/2014,Bus,90064,1,2,4.34,"90064
(34.03541197100003, -118.43217675599999)"
09/24/2014,Bus,90291,1,1,2.33,"90291
(33.99258325100004, -118.46637629399999)"
09/24/2014,Bicycle,90272,1,2,5.54,"90272
(34.04886410800049, -118.53572692799969)"
09/25/2014,Bicycle,90291,4,8,2.33,"90291
(33.99258325100044, -118.4663762939997)"
09/25/2014,"Walk, Jog, Run",90403,4,8,1.12,"90403
(34.02842085700047, -118.49353692399967)"
09/25/2014,Bus,90064,1,2,4.34,"90064
(34.03541197100003, -118.43217675599999)"
09/25/2014,"Walk, Jog, Run",90404,1,2,1.38,"90404
(34.02784297100044, -118.4747187049997)"
09/25/2014,Carpool (2),91601,1,2,13.22,"91601
(34.16713081300048, -118.37252852099971)"
09/25/2014,"Walk, Jog, Run",90291,1,1,2.33,"90291
(33.99258325100004, -118.46637629399999)"
09/25/2014,Carpool (2),91340,2,4,19.92,"91340
(34.286192653000455, -118.43744724799967)"
09/25/2014,Carpool (2),91344,1,2,20.16,"91344
(34.274800048000486, -118.50113633899969)"
09/25/2014,"Walk, Jog, Run",90401,2,4,0.00,"90401
(34.01760179300044, -118.49296772799971)"
09/25/2014,Carpool (2),91326,1,2,19.57,"91326
(34.27493039900003, -118.55013930999996)"
09/25/2014,Carpool (3+),91387,1,2,28.65,"91387
(34.419241067000485, -118.43515742999972)"
09/25/2014,Carpool (2),93063,1,2,23.89,"93063
(34.27895387400048, -118.6970960869997)"
09/25/2014,Bicycle,90272,1,2,5.54,"90272
(34.04886410800049, -118.53572692799969)"
09/25/2014,Bicycle,90034,1,2,5.71,"90034
(34.02829050700046, -118.40269589399969)"
09/25/2014,Carpool (2),90501,1,2,17.02,"90501
(33.829093729000476, -118.3142098569997)"
09/25/2014,Carpool (2),90249,1,2,13.42,"90249
(33.90050389400045, -118.31913709299971)"
09/25/2014,Bus,90746,1,2,18.26,"90746
(33.85888308800048, -118.2610096089997)"
09/25/2014,Bus,90045,1,2,7.18,"90045
(33.961520807000454, -118.39344972199967)"
09/25/2014,Bus,90012,1,2,15.75,"90012
(34.059483301000455, -118.24204800599972)"
09/25/2014,Bus,90291,1,1,2.33,"90291
(33.99258325100004, -118.46637629399999)"
